lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorType
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.91,2018-11-13T21:59:53.315Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.89,2018-11-13T21:59:27.182Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.94,2018-11-13T21:59:01.027Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.91,2018-11-13T21:58:34.892Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.92,2018-11-13T21:58:08.745Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.91,2018-11-13T21:57:42.629Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.91,2018-11-13T21:57:16.434Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.87,2018-11-13T21:56:50.299Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.87,2018-11-13T21:56:24.160Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.87,2018-11-13T21:55:58.027Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.88,2018-11-13T21:55:31.924Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.84,2018-11-13T21:55:05.688Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.88,2018-11-13T21:54:39.550Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.87,2018-11-13T21:54:13.388Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.84,2018-11-13T21:53:47.235Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.84,2018-11-13T21:53:21.098Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.88,2018-11-13T21:52:54.946Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.86,2018-11-13T21:52:28.810Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.85,2018-11-13T21:52:02.671Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.85,2018-11-13T21:51:36.552Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.84,2018-11-13T21:51:10.402Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1021.8,2018-11-13T21:50:44.225Z,BMP280
